,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
188,09:20:10,23281.0,"('Sky_Blue', 6, 23281.0)","('Red', 100)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
189,09:20:12,23280.0,"('Sky_Blue', 7, 23280.0)","('Red', 100)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
190,09:20:14,23283.0,"('Sky_Blue', 3)","('Red', 104, 23283.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
191,09:20:15,23288.0,"('Sky_Blue', 3)","('Red', 104, 23288.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
192,09:20:17,23288.0,"('Sky_Blue', 3)","('Red', 104, 23288.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
193,09:20:19,23288.0,"('Sky_Blue', 3)","('Red', 104, 23288.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
194,09:20:20,23286.0,"('Sky_Blue', 3)","('Red', 104, 23286.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
195,09:20:22,23292.0,"('Sky_Blue', 3)","('Red', 104, 23292.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
196,09:20:24,23294.0,"('Sky_Blue', 3)","('Red', 104, 23294.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
197,09:20:25,23290.0,"('Sky_Blue', 3)","('Red', 104, 23290.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
198,09:20:27,23290.0,"('Sky_Blue', 3)","('Red', 104, 23290.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
199,09:20:29,23298.0,"('Sky_Blue', 3)","('Red', 104, 23298.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
200,09:20:30,23292.0,"('Sky_Blue', 3)","('Red', 104, 23292.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
201,09:20:32,23298.0,"('Sky_Blue', 3)","('Red', 104, 23298.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
202,09:20:34,23304.0,"('Sky_Blue', 3)","('Red', 104, 23304.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
203,09:20:35,23307.0,"('Sky_Blue', 3)","('Red', 104, 23307.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
204,09:20:37,23306.0,"('Sky_Blue', 3)","('Red', 104, 23306.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
205,09:20:39,23298.0,"('Sky_Blue', 3)","('Red', 104, 23298.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
206,09:20:40,23296.0,"('Sky_Blue', 3)","('Red', 104, 23296.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
207,09:20:42,23297.0,"('Sky_Blue', 3)","('Red', 104, 23297.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
208,09:20:44,23295.0,"('Sky_Blue', 3)","('Red', 104, 23295.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
209,09:20:45,23297.0,"('Sky_Blue', 3)","('Red', 104, 23297.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
210,09:20:47,23295.0,"('Sky_Blue', 3)","('Red', 104, 23295.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
211,09:20:49,23293.0,"('Sky_Blue', 3)","('Red', 104, 23293.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
212,09:20:51,23294.0,"('Sky_Blue', 3)","('Red', 104, 23294.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
213,09:20:52,23296.0,"('Sky_Blue', 3)","('Red', 104, 23296.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
214,09:20:54,23298.0,"('Sky_Blue', 3)","('Red', 104, 23298.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
215,09:20:56,23295.0,"('Sky_Blue', 3)","('Red', 104, 23295.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
216,09:20:57,23297.0,"('Sky_Blue', 3)","('Red', 104, 23297.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
217,09:20:59,23287.0,"('Sky_Blue', 3)","('Red', 104, 23287.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
218,09:21:01,23287.0,"('Sky_Blue', 3)","('Red', 104, 23287.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
219,09:21:02,23289.0,"('Sky_Blue', 3)","('Red', 104, 23289.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
220,09:21:04,23292.0,"('Sky_Blue', 3)","('Red', 104, 23292.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
221,09:21:06,23287.0,"('Sky_Blue', 3)","('Red', 104, 23287.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
222,09:21:07,23285.0,"('Sky_Blue', 3)","('Red', 104, 23285.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
223,09:21:09,23287.0,"('Sky_Blue', 3)","('Red', 104, 23287.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
224,09:21:11,23285.0,"('Sky_Blue', 3)","('Red', 104, 23285.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
225,09:21:12,23287.0,"('Sky_Blue', 3)","('Red', 104, 23287.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
226,09:21:14,23294.0,"('Sky_Blue', 3)","('Red', 104, 23294.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
227,09:21:16,23294.0,"('Sky_Blue', 3)","('Red', 104, 23294.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
228,09:21:17,23290.0,"('Sky_Blue', 3)","('Red', 104, 23290.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
229,09:21:19,23290.0,"('Sky_Blue', 3)","('Red', 104, 23290.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
230,09:21:21,23294.0,"('Sky_Blue', 3)","('Red', 104, 23294.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
231,09:21:22,23293.0,"('Sky_Blue', 3)","('Red', 104, 23293.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
232,09:21:24,23295.0,"('Sky_Blue', 3)","('Red', 104, 23295.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
233,09:21:26,23298.0,"('Sky_Blue', 3)","('Red', 104, 23298.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
234,09:21:27,23301.0,"('Sky_Blue', 3)","('Red', 104, 23301.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
235,09:21:29,23301.0,"('Sky_Blue', 3)","('Red', 104, 23301.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
236,09:21:31,23304.0,"('Sky_Blue', 3)","('Red', 104, 23304.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
237,09:21:32,23304.0,"('Sky_Blue', 3)","('Red', 104, 23304.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
238,09:21:34,23297.0,"('Sky_Blue', 3)","('Red', 104, 23297.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
239,09:21:36,23299.0,"('Sky_Blue', 3)","('Red', 104, 23299.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
240,09:21:37,23300.0,"('Sky_Blue', 3)","('Red', 104, 23300.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
241,09:21:39,23307.0,"('Sky_Blue', 3)","('Red', 104, 23307.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
242,09:21:41,23303.0,"('Sky_Blue', 3)","('Red', 104, 23303.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
243,09:21:42,23304.0,"('Sky_Blue', 3)","('Red', 104, 23304.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
244,09:21:44,23303.0,"('Sky_Blue', 3)","('Red', 104, 23303.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
245,09:21:46,23305.0,"('Sky_Blue', 3)","('Red', 104, 23305.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
246,09:21:47,23295.0,"('Sky_Blue', 3)","('Red', 104, 23295.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
247,09:21:49,23295.0,"('Sky_Blue', 3)","('Red', 104, 23295.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
248,09:21:51,23299.0,"('Sky_Blue', 3)","('Red', 104, 23299.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
249,09:21:52,23300.0,"('Sky_Blue', 3)","('Red', 104, 23300.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
250,09:21:54,23300.0,"('Sky_Blue', 3)","('Red', 104, 23300.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
251,09:21:55,23299.0,"('Sky_Blue', 3)","('Red', 104, 23299.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
252,09:21:57,23307.0,"('Sky_Blue', 3)","('Red', 104, 23307.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
253,09:21:59,23309.0,"('Sky_Blue', 3)","('Red', 104, 23309.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
254,09:22:00,23306.0,"('Sky_Blue', 3)","('Red', 104, 23306.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
255,09:22:02,23303.0,"('Sky_Blue', 3)","('Red', 104, 23303.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
256,09:22:04,23307.0,"('Sky_Blue', 3)","('Red', 104, 23307.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
257,09:22:05,23309.0,"('Sky_Blue', 3)","('Red', 104, 23309.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
258,09:22:07,23307.0,"('Sky_Blue', 3)","('Red', 104, 23307.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
259,09:22:09,23302.0,"('Sky_Blue', 3)","('Red', 104, 23302.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
260,09:22:10,23305.0,"('Sky_Blue', 3)","('Red', 104, 23305.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
261,09:22:12,23313.0,"('Sky_Blue', 3)","('Red', 104, 23313.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
262,09:22:14,23308.0,"('Sky_Blue', 3)","('Red', 104, 23308.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
263,09:22:15,23312.0,"('Sky_Blue', 3)","('Red', 104, 23312.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
264,09:22:17,23315.0,"('Sky_Blue', 3)","('Red', 104, 23315.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
265,09:22:19,23312.0,"('Sky_Blue', 3)","('Red', 104, 23312.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
266,09:22:20,23317.0,"('Sky_Blue', 3)","('Red', 104, 23317.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
267,09:22:22,23317.0,"('Sky_Blue', 3)","('Red', 104, 23317.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
268,09:22:24,23317.0,"('Sky_Blue', 3)","('Red', 104, 23317.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
269,09:22:25,23323.0,"('Sky_Blue', 3)","('Red', 104, 23323.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
270,09:22:27,23326.0,"('Sky_Blue', 3)","('Red', 104, 23326.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
271,09:22:29,23327.0,"('Sky_Blue', 3)","('Red', 104, 23327.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
272,09:22:30,23326.0,"('Sky_Blue', 3)","('Red', 104, 23326.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
273,09:22:32,23326.0,"('Sky_Blue', 3)","('Red', 104, 23326.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
274,09:22:34,23324.0,"('Sky_Blue', 3)","('Red', 104, 23324.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
275,09:22:35,23322.0,"('Sky_Blue', 3)","('Red', 104, 23322.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
276,09:22:37,23322.0,"('Sky_Blue', 3)","('Red', 104, 23322.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
277,09:22:39,23322.0,"('Sky_Blue', 3)","('Red', 104, 23322.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
278,09:22:40,23319.0,"('Sky_Blue', 3)","('Red', 104, 23319.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
279,09:22:42,23317.0,"('Sky_Blue', 3)","('Red', 104, 23317.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
280,09:22:44,23315.0,"('Sky_Blue', 3)","('Red', 104, 23315.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
281,09:22:45,23317.0,"('Sky_Blue', 3)","('Red', 104, 23317.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
282,09:22:47,23315.0,"('Sky_Blue', 3)","('Red', 104, 23315.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
283,09:22:49,23311.0,"('Sky_Blue', 3)","('Red', 104, 23311.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
284,09:22:50,23312.0,"('Sky_Blue', 3)","('Red', 104, 23312.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
285,09:22:52,23315.0,"('Sky_Blue', 3)","('Red', 104, 23315.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
286,09:22:54,23314.0,"('Sky_Blue', 3)","('Red', 104, 23314.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
287,09:22:55,23313.0,"('Sky_Blue', 3)","('Red', 104, 23313.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
288,09:22:57,23314.0,"('Sky_Blue', 3)","('Red', 104, 23314.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
289,09:22:59,23316.0,"('Sky_Blue', 3)","('Red', 104, 23316.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
290,09:23:00,23318.0,"('Sky_Blue', 3)","('Red', 104, 23318.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
291,09:23:02,23315.0,"('Sky_Blue', 3)","('Red', 104, 23315.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
292,09:23:04,23310.0,"('Sky_Blue', 3)","('Red', 104, 23310.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
293,09:23:05,23313.0,"('Sky_Blue', 3)","('Red', 104, 23313.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
294,09:23:07,23310.0,"('Sky_Blue', 3)","('Red', 104, 23310.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
295,09:23:09,23316.0,"('Sky_Blue', 3)","('Red', 104, 23316.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
296,09:23:11,23312.0,"('Sky_Blue', 3)","('Red', 104, 23312.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
297,09:23:12,23320.0,"('Sky_Blue', 3)","('Red', 104, 23320.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
298,09:23:14,23313.0,"('Sky_Blue', 3)","('Red', 104, 23313.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
299,09:23:16,23315.0,"('Sky_Blue', 3)","('Red', 104, 23315.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
300,09:23:17,23318.0,"('Sky_Blue', 3)","('Red', 104, 23318.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
301,09:23:19,23314.0,"('Sky_Blue', 3)","('Red', 104, 23314.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
302,09:23:20,23314.0,"('Sky_Blue', 3)","('Red', 104, 23314.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
303,09:23:22,23315.0,"('Sky_Blue', 3)","('Red', 104, 23315.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
304,09:23:24,23320.0,"('Sky_Blue', 3)","('Red', 104, 23320.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
305,09:23:25,23325.0,"('Sky_Blue', 3)","('Red', 104, 23325.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
306,09:23:27,23326.0,"('Sky_Blue', 3)","('Red', 104, 23326.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
307,09:23:29,23322.0,"('Sky_Blue', 3)","('Red', 104, 23322.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
308,09:23:31,23321.0,"('Sky_Blue', 3)","('Red', 104, 23321.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
309,09:23:32,23323.0,"('Sky_Blue', 3)","('Red', 104, 23323.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
310,09:23:34,23325.0,"('Sky_Blue', 3)","('Red', 104, 23325.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
311,09:23:36,23327.0,"('Sky_Blue', 3)","('Red', 104, 23327.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
312,09:23:37,23316.0,"('Sky_Blue', 3)","('Red', 104, 23316.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
313,09:23:39,23320.0,"('Sky_Blue', 3)","('Red', 104, 23320.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
314,09:23:41,23323.0,"('Sky_Blue', 3)","('Red', 104, 23323.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
315,09:23:42,23325.0,"('Sky_Blue', 3)","('Red', 104, 23325.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
316,09:23:44,23324.0,"('Sky_Blue', 3)","('Red', 104, 23324.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
317,09:23:46,23318.0,"('Sky_Blue', 3)","('Red', 104, 23318.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
318,09:23:47,23320.0,"('Sky_Blue', 3)","('Red', 104, 23320.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
319,09:23:49,23328.0,"('Sky_Blue', 3)","('Red', 104, 23328.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
320,09:23:51,23326.0,"('Sky_Blue', 3)","('Red', 104, 23326.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
321,09:23:52,23328.0,"('Sky_Blue', 3)","('Red', 104, 23328.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
322,09:23:54,23323.0,"('Sky_Blue', 3)","('Red', 104, 23323.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
323,09:23:55,23326.0,"('Sky_Blue', 3)","('Red', 104, 23326.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
324,09:23:57,23329.0,"('Sky_Blue', 3)","('Red', 104, 23329.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
325,09:23:59,23327.0,"('Sky_Blue', 3)","('Red', 104, 23327.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
326,09:24:00,23326.0,"('Sky_Blue', 3)","('Red', 104, 23326.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
327,09:24:02,23329.0,"('Sky_Blue', 3)","('Red', 104, 23329.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
328,09:24:04,23324.0,"('Sky_Blue', 3)","('Red', 104, 23324.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
329,09:24:05,23326.0,"('Sky_Blue', 3)","('Red', 104, 23326.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
330,09:24:07,23330.0,"('Sky_Blue', 3)","('Red', 104, 23330.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
331,09:24:09,23330.0,"('Sky_Blue', 3)","('Red', 104, 23330.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
332,09:24:10,23323.0,"('Sky_Blue', 3)","('Red', 104, 23323.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
333,09:24:12,23329.0,"('Sky_Blue', 3)","('Red', 104, 23329.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
334,09:24:14,23326.0,"('Sky_Blue', 3)","('Red', 104, 23326.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
335,09:24:15,23323.0,"('Sky_Blue', 3)","('Red', 104, 23323.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
336,09:24:17,23320.0,"('Sky_Blue', 3)","('Red', 104, 23320.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
337,09:24:19,23323.0,"('Sky_Blue', 3)","('Red', 104, 23323.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
338,09:24:20,23323.0,"('Sky_Blue', 3)","('Red', 104, 23323.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
339,09:24:22,23316.0,"('Sky_Blue', 3)","('Red', 104, 23316.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
340,09:24:24,23320.0,"('Sky_Blue', 3)","('Red', 104, 23320.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
341,09:24:25,23324.0,"('Sky_Blue', 3)","('Red', 104, 23324.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
342,09:24:27,23325.0,"('Sky_Blue', 3)","('Red', 104, 23325.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
343,09:24:29,23327.0,"('Sky_Blue', 3)","('Red', 104, 23327.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
344,09:24:30,23328.0,"('Sky_Blue', 3)","('Red', 104, 23328.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
345,09:24:32,23327.0,"('Sky_Blue', 3)","('Red', 104, 23327.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
346,09:24:34,23329.0,"('Sky_Blue', 3)","('Red', 104, 23329.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
347,09:24:35,23330.0,"('Sky_Blue', 3)","('Red', 104, 23330.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
348,09:24:37,23332.0,"('Sky_Blue', 3)","('Red', 104, 23332.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
349,09:24:39,23332.0,"('Sky_Blue', 3)","('Red', 104, 23332.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
350,09:24:40,23334.0,"('Sky_Blue', 3)","('Red', 104, 23334.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
351,09:24:42,23334.0,"('Sky_Blue', 3)","('Red', 104, 23334.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
352,09:24:44,23334.0,"('Sky_Blue', 3)","('Red', 104, 23334.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
353,09:24:45,23330.0,"('Sky_Blue', 3)","('Red', 104, 23330.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
354,09:24:47,23332.0,"('Sky_Blue', 3)","('Red', 104, 23332.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
355,09:24:49,23336.0,"('Sky_Blue', 3)","('Red', 104, 23336.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
356,09:24:50,23340.0,"('Sky_Blue', 3)","('Red', 104, 23340.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
357,09:24:52,23341.0,"('Sky_Blue', 3)","('Red', 104, 23341.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
358,09:24:54,23344.0,"('Sky_Blue', 3)","('Red', 104, 23344.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
359,09:24:55,23348.0,"('Sky_Blue', 3)","('Red', 104, 23348.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
360,09:24:57,23348.0,"('Sky_Blue', 3)","('Red', 104, 23348.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
361,09:24:59,23348.0,"('Sky_Blue', 3)","('Red', 104, 23348.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
362,09:25:00,23350.0,"('Sky_Blue', 3)","('Red', 104, 23350.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
363,09:25:02,23344.0,"('Sky_Blue', 3)","('Red', 104, 23344.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
364,09:25:04,23343.0,"('Sky_Blue', 3)","('Red', 104, 23343.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
365,09:25:05,23347.0,"('Sky_Blue', 3)","('Red', 104, 23347.0)","('Navy', 1)","('Gray', 1)",,,,,,,,,,,,,,,,,,,
